,network_name,train_pred,test_pred,trian_RMSE,test_RMSE,trian_NMSE,test_NMSE,total_nodes,learning_time,n_network,E,NMSE_test,num_nodes,Win_strength,Win_sparsity,alpha,W_sparsity,leak_rate,data_size
0,Combined_Network,0.9554,0.9531,0.0678,0.0687,0.0143237,0.015304,40,0.0,1,40,0.0053035,40,2.0,0.0,0.99,0.5,0,900
1,Combined_Network,0.9662,0.9638,0.0592,0.0606,0.0109399,0.0119307,80,0.0,2,40,0.0053035,40,2.0,0.0,0.99,0.5,0,900
2,Combined_Network,0.9726,0.9703,0.0536,0.0552,0.0089549,0.0098923,120,0.0,3,40,0.0053035,40,2.0,0.0,0.99,0.5,0,900
3,Combined_Network,0.9756,0.9734,0.0505,0.0523,0.007968,0.008887,160,0.02,4,40,0.0053035,40,2.0,0.0,0.99,0.5,0,900
4,Combined_Network,0.9834,0.9816,0.042,0.0439,0.0054986,0.006251,200,0.02,5,40,0.0053035,40,2.0,0.0,0.99,0.5,0,900
5,Combined_Network,0.9842,0.9825,0.0409,0.0428,0.0052146,0.0059496,240,0.02,6,40,0.0053035,40,2.0,0.0,0.99,0.5,0,900
6,Combined_Network,0.9851,0.9833,0.0398,0.0418,0.0049467,0.0056594,280,0.04,7,40,0.0053035,40,2.0,0.0,0.99,0.5,0,900
7,Combined_Network,0.9866,0.985,0.0377,0.0397,0.0044332,0.0051061,320,0.04,8,40,0.0053035,40,2.0,0.0,0.99,0.5,0,900
8,Combined_Network,0.9873,0.9858,0.0367,0.0387,0.0041967,0.004848,360,0.07,9,40,0.0053035,40,2.0,0.0,0.99,0.5,0,900
9,Combined_Network,0.9882,0.9866,0.0354,0.0374,0.0039154,0.0045495,400,0.05,10,40,0.0053035,40,2.0,0.0,0.99,0.5,0,900
10,Combined_Network,0.9888,0.9873,0.0345,0.0366,0.0037156,0.0043575,440,0.06,11,40,0.0053035,40,2.0,0.0,0.99,0.5,0,900
11,Combined_Network,0.9893,0.9878,0.0337,0.0359,0.0035507,0.0041708,480,0.06,12,40,0.0053035,40,2.0,0.0,0.99,0.5,0,900
12,Combined_Network,0.9903,0.9889,0.0322,0.0343,0.0032345,0.003808,520,0.05,13,40,0.0053035,40,2.0,0.0,0.99,0.5,0,900
13,Combined_Network,0.9909,0.9896,0.0311,0.0332,0.0030251,0.0035823,560,0.09,14,40,0.0053035,40,2.0,0.0,0.99,0.5,0,900
14,Combined_Network,0.9916,0.9904,0.03,0.032,0.0028044,0.0033244,600,0.06,15,40,0.0053035,40,2.0,0.0,0.99,0.5,0,900
15,Combined_Network,0.9918,0.9906,0.0296,0.0317,0.0027333,0.00326,640,0.08,16,40,0.0053035,40,2.0,0.0,0.99,0.5,0,900
16,Combined_Network,0.9927,0.9917,0.0279,0.0298,0.0024283,0.0028788,680,0.11,17,40,0.0053035,40,2.0,0.0,0.99,0.5,0,900
17,Combined_Network,0.9929,0.9919,0.0275,0.0293,0.0023583,0.0027926,720,0.1,18,40,0.0053035,40,2.0,0.0,0.99,0.5,0,900
18,Combined_Network,0.9931,0.9921,0.0271,0.029,0.0022917,0.0027364,760,0.11,19,40,0.0053035,40,2.0,0.0,0.99,0.5,0,900
19,Combined_Network,0.9933,0.9923,0.0268,0.0287,0.0022396,0.002682,800,0.13,20,40,0.0053035,40,2.0,0.0,0.99,0.5,0,900
20,Combined_Network,0.9936,0.9926,0.0261,0.0281,0.0021281,0.0025611,840,0.11,21,40,0.0053035,40,2.0,0.0,0.99,0.5,0,900
21,Combined_Network,0.9937,0.9928,0.0258,0.0278,0.0020805,0.002513,880,0.13,22,40,0.0053035,40,2.0,0.0,0.99,0.5,0,900
22,Combined_Network,0.994,0.9929,0.0254,0.0275,0.0020127,0.0024556,920,0.14,23,40,0.0053035,40,2.0,0.0,0.99,0.5,0,900
23,Combined_Network,0.9941,0.9931,0.025,0.0271,0.0019576,0.0023861,960,0.14,24,40,0.0053035,40,2.0,0.0,0.99,0.5,0,900
24,Combined_Network,0.9943,0.9934,0.0246,0.0266,0.0018843,0.002296,1000,0.18,25,40,0.0053035,40,2.0,0.0,0.99,0.5,0,900
25,Combined_Network,0.9945,0.9935,0.0242,0.0264,0.0018347,0.0022556,1040,0.4,26,40,0.0053035,40,2.0,0.0,0.99,0.5,0,900
26,Combined_Network,0.9947,0.9937,0.0238,0.026,0.0017706,0.0021861,1080,0.64,27,40,0.0053035,40,2.0,0.0,0.99,0.5,0,900
27,Combined_Network,0.9948,0.9939,0.0235,0.0256,0.0017225,0.0021218,1120,0.36,28,40,0.0053035,40,2.0,0.0,0.99,0.5,0,900
28,Combined_Network,0.995,0.9941,0.0231,0.0251,0.0016663,0.0020472,1160,0.24,29,40,0.0053035,40,2.0,0.0,0.99,0.5,0,900
29,Combined_Network,0.9951,0.9943,0.0229,0.0249,0.0016373,0.002006,1200,0.21,30,40,0.0053035,40,2.0,0.0,0.99,0.5,0,900
30,Combined_Network,0.9952,0.9944,0.0226,0.0245,0.0015904,0.0019516,1240,0.17,31,40,0.0053035,40,2.0,0.0,0.99,0.5,0,900
31,Combined_Network,0.9953,0.9945,0.0224,0.0243,0.0015615,0.0019156,1280,0.23,32,40,0.0053035,40,2.0,0.0,0.99,0.5,0,900
32,Combined_Network,0.9954,0.9946,0.0221,0.0241,0.0015292,0.0018786,1320,0.22,33,40,0.0053035,40,2.0,0.0,0.99,0.5,0,900
33,Combined_Network,0.9955,0.9947,0.0219,0.0238,0.0015024,0.0018403,1360,0.16,34,40,0.0053035,40,2.0,0.0,0.99,0.5,0,900
34,Combined_Network,0.9956,0.9949,0.0216,0.0234,0.0014505,0.0017745,1400,0.21,35,40,0.0053035,40,2.0,0.0,0.99,0.5,0,900
35,Combined_Network,0.9959,0.9952,0.021,0.0227,0.0013798,0.0016788,1440,0.21,36,40,0.0053035,40,2.0,0.0,0.99,0.5,0,900
36,Combined_Network,0.9959,0.9953,0.0208,0.0225,0.0013546,0.0016442,1480,0.23,37,40,0.0053035,40,2.0,0.0,0.99,0.5,0,900
37,Combined_Network,0.996,0.9954,0.0206,0.0222,0.001324,0.0016027,1520,0.21,38,40,0.0053035,40,2.0,0.0,0.99,0.5,0,900
38,Combined_Network,0.9961,0.9955,0.0203,0.022,0.0012909,0.0015673,1560,0.25,39,40,0.0053035,40,2.0,0.0,0.99,0.5,0,900
39,Combined_Network,0.9962,0.9956,0.0202,0.0219,0.0012769,0.00155,1600,0.25,40,40,0.0053035,40,2.0,0.0,0.99,0.5,0,900
40,Combined_Network,0.9962,0.9957,0.02,0.0217,0.0012525,0.0015225,1640,0.28,41,40,0.0053035,40,2.0,0.0,0.99,0.5,0,900
41,Combined_Network,0.9963,0.9957,0.02,0.0216,0.0012458,0.001511,1680,0.26,42,40,0.0053035,40,2.0,0.0,0.99,0.5,0,900
42,Combined_Network,0.9963,0.9957,0.0198,0.0215,0.0012231,0.0014979,1720,0.28,43,40,0.0053035,40,2.0,0.0,0.99,0.5,0,900
43,Combined_Network,0.9964,0.9959,0.0195,0.0211,0.0011851,0.0014416,1760,0.3,44,40,0.0053035,40,2.0,0.0,0.99,0.5,0,900
44,Combined_Network,0.9965,0.996,0.0193,0.0209,0.0011614,0.0014173,1800,0.31,45,40,0.0053035,40,2.0,0.0,0.99,0.5,0,900
45,Combined_Network,0.9966,0.9961,0.0191,0.0206,0.0011341,0.001377,1840,0.32,46,40,0.0053035,40,2.0,0.0,0.99,0.5,0,900
46,Combined_Network,0.9967,0.9962,0.0188,0.0203,0.0011066,0.0013379,1880,0.34,47,40,0.0053035,40,2.0,0.0,0.99,0.5,0,900
47,Combined_Network,0.9967,0.9962,0.0187,0.0202,0.0010969,0.0013268,1920,0.33,48,40,0.0053035,40,2.0,0.0,0.99,0.5,0,900
48,Combined_Network,0.9967,0.9963,0.0187,0.0201,0.0010863,0.0013121,1960,0.33,49,40,0.0053035,40,2.0,0.0,0.99,0.5,0,900
49,Combined_Network,0.9968,0.9963,0.0186,0.02,0.001075,0.0012972,2000,0.33,50,40,0.0053035,40,2.0,0.0,0.99,0.5,0,900
50,Combined_Network,0.9968,0.9963,0.0185,0.0199,0.0010666,0.0012883,2040,0.37,51,40,0.0053035,40,2.0,0.0,0.99,0.5,0,900
51,Combined_Network,0.9968,0.9964,0.0184,0.0199,0.0010577,0.0012799,2080,0.4,52,40,0.0053035,40,2.0,0.0,0.99,0.5,0,900
52,Combined_Network,0.9969,0.9964,0.0182,0.0196,0.0010382,0.001252,2120,0.39,53,40,0.0053035,40,2.0,0.0,0.99,0.5,0,900
53,Combined_Network,0.9969,0.9965,0.0182,0.0196,0.0010304,0.0012411,2160,0.4,54,40,0.0053035,40,2.0,0.0,0.99,0.5,0,900
54,Combined_Network,0.9969,0.9965,0.018,0.0194,0.001014,0.0012168,2200,0.43,55,40,0.0053035,40,2.0,0.0,0.99,0.5,0,900
55,Combined_Network,0.997,0.9966,0.0179,0.0192,0.0009987,0.0012003,2240,0.47,56,40,0.0053035,40,2.0,0.0,0.99,0.5,0,900
56,Combined_Network,0.9971,0.9967,0.0177,0.0189,0.0009758,0.0011619,2280,0.46,57,40,0.0053035,40,2.0,0.0,0.99,0.5,0,900
57,Combined_Network,0.9971,0.9968,0.0175,0.0187,0.0009601,0.0011384,2320,0.55,58,40,0.0053035,40,2.0,0.0,0.99,0.5,0,900
58,Combined_Network,0.9972,0.9969,0.0172,0.0182,0.0009251,0.0010766,2360,0.55,59,40,0.0053035,40,2.0,0.0,0.99,0.5,0,900
59,Combined_Network,0.9972,0.997,0.0172,0.0182,0.0009193,0.0010692,2400,0.55,60,40,0.0053035,40,2.0,0.0,0.99,0.5,0,900
60,Combined_Network,0.9972,0.997,0.0171,0.0181,0.0009131,0.0010604,2440,0.59,61,40,0.0053035,40,2.0,0.0,0.99,0.5,0,900
61,Combined_Network,0.9973,0.997,0.0171,0.018,0.0009091,0.0010564,2480,0.58,62,40,0.0053035,40,2.0,0.0,0.99,0.5,0,900
62,Combined_Network,0.9973,0.997,0.017,0.018,0.000905,0.0010502,2520,0.61,63,40,0.0053035,40,2.0,0.0,0.99,0.5,0,900
63,Combined_Network,0.9973,0.9971,0.0169,0.0179,0.000896,0.0010379,2560,0.79,64,40,0.0053035,40,2.0,0.0,0.99,0.5,0,900
64,Combined_Network,0.9973,0.9971,0.0169,0.0179,0.0008934,0.001034,2600,0.64,65,40,0.0053035,40,2.0,0.0,0.99,0.5,0,900
65,Combined_Network,0.9973,0.9971,0.0169,0.0178,0.0008873,0.0010262,2640,0.7,66,40,0.0053035,40,2.0,0.0,0.99,0.5,0,900
66,Combined_Network,0.9974,0.9971,0.0167,0.0177,0.0008746,0.0010127,2680,0.71,67,40,0.0053035,40,2.0,0.0,0.99,0.5,0,900
67,Combined_Network,0.9974,0.9972,0.0167,0.0176,0.0008669,0.0009996,2720,0.73,68,40,0.0053035,40,2.0,0.0,0.99,0.5,0,900
68,Combined_Network,0.9974,0.9972,0.0166,0.0175,0.0008571,0.0009896,2760,0.74,69,40,0.0053035,40,2.0,0.0,0.99,0.5,0,900
69,Combined_Network,0.9974,0.9972,0.0165,0.0174,0.0008524,0.0009828,2800,0.85,70,40,0.0053035,40,2.0,0.0,0.99,0.5,0,900
70,Combined_Network,0.9975,0.9972,0.0164,0.0173,0.0008421,0.0009698,2840,0.88,71,40,0.0053035,40,2.0,0.0,0.99,0.5,0,900
71,Combined_Network,0.9975,0.9973,0.0163,0.0172,0.0008341,0.0009603,2880,0.82,72,40,0.0053035,40,2.0,0.0,0.99,0.5,0,900
72,Combined_Network,0.9975,0.9973,0.0162,0.017,0.0008221,0.0009424,2920,0.89,73,40,0.0053035,40,2.0,0.0,0.99,0.5,0,900
73,Combined_Network,0.9975,0.9973,0.0162,0.017,0.0008182,0.000938,2960,0.91,74,40,0.0053035,40,2.0,0.0,0.99,0.5,0,900
74,Combined_Network,0.9975,0.9974,0.0161,0.0169,0.0008112,0.0009281,3000,0.88,75,40,0.0053035,40,2.0,0.0,0.99,0.5,0,900
75,Combined_Network,0.9976,0.9974,0.016,0.0168,0.0008012,0.0009193,3040,1.07,76,40,0.0053035,40,2.0,0.0,0.99,0.5,0,900
76,Combined_Network,0.9977,0.9974,0.0158,0.0166,0.0007765,0.0008975,3080,1.14,77,40,0.0053035,40,2.0,0.0,0.99,0.5,0,900
77,Combined_Network,0.9977,0.9975,0.0157,0.0166,0.0007721,0.0008926,3120,1.08,78,40,0.0053035,40,2.0,0.0,0.99,0.5,0,900
78,Combined_Network,0.9977,0.9975,0.0157,0.0166,0.0007699,0.0008894,3160,1.02,79,40,0.0053035,40,2.0,0.0,0.99,0.5,0,900
79,Combined_Network,0.9977,0.9975,0.0156,0.0165,0.000763,0.0008805,3200,1.14,80,40,0.0053035,40,2.0,0.0,0.99,0.5,0,900
80,Combined_Network,0.9977,0.9975,0.0156,0.0164,0.0007564,0.0008712,3240,1.1,81,40,0.0053035,40,2.0,0.0,0.99,0.5,0,900
81,Combined_Network,0.9977,0.9975,0.0155,0.0163,0.0007515,0.0008659,3280,1.19,82,40,0.0053035,40,2.0,0.0,0.99,0.5,0,900
82,Combined_Network,0.9977,0.9975,0.0155,0.0163,0.0007476,0.0008607,3320,1.24,83,40,0.0053035,40,2.0,0.0,0.99,0.5,0,900
83,Combined_Network,0.9978,0.9976,0.0154,0.0162,0.0007388,0.0008499,3360,1.28,84,40,0.0053035,40,2.0,0.0,0.99,0.5,0,900
84,Combined_Network,0.9978,0.9976,0.0153,0.0161,0.0007327,0.0008428,3400,1.25,85,40,0.0053035,40,2.0,0.0,0.99,0.5,0,900
85,Combined_Network,0.9978,0.9976,0.0152,0.016,0.0007242,0.0008332,3440,1.33,86,40,0.0053035,40,2.0,0.0,0.99,0.5,0,900
86,Combined_Network,0.9978,0.9976,0.0152,0.016,0.0007224,0.0008308,3480,1.31,87,40,0.0053035,40,2.0,0.0,0.99,0.5,0,900
87,Combined_Network,0.9978,0.9976,0.0152,0.016,0.000718,0.0008258,3520,1.41,88,40,0.0053035,40,2.0,0.0,0.99,0.5,0,900
88,Combined_Network,0.9979,0.9977,0.0151,0.0158,0.0007096,0.000815,3560,1.37,89,40,0.0053035,40,2.0,0.0,0.99,0.5,0,900
89,Combined_Network,0.9979,0.9977,0.015,0.0158,0.0007044,0.0008106,3600,1.5,90,40,0.0053035,40,2.0,0.0,0.99,0.5,0,900
90,Combined_Network,0.9979,0.9977,0.015,0.0158,0.0007021,0.0008081,3640,1.51,91,40,0.0053035,40,2.0,0.0,0.99,0.5,0,900
91,Combined_Network,0.9979,0.9977,0.0149,0.0157,0.0006946,0.0007955,3680,1.49,92,40,0.0053035,40,2.0,0.0,0.99,0.5,0,900
92,Combined_Network,0.9979,0.9977,0.0149,0.0156,0.0006929,0.0007936,3720,1.59,93,40,0.0053035,40,2.0,0.0,0.99,0.5,0,900
93,Combined_Network,0.9979,0.9978,0.0149,0.0156,0.0006889,0.00079,3760,1.57,94,40,0.0053035,40,2.0,0.0,0.99,0.5,0,900
94,Combined_Network,0.9979,0.9978,0.0148,0.0155,0.0006823,0.0007821,3800,1.71,95,40,0.0053035,40,2.0,0.0,0.99,0.5,0,900
95,Combined_Network,0.9979,0.9978,0.0148,0.0155,0.0006791,0.0007774,3840,1.86,96,40,0.0053035,40,2.0,0.0,0.99,0.5,0,900
96,Combined_Network,0.998,0.9978,0.0147,0.0155,0.0006774,0.0007746,3880,1.76,97,40,0.0053035,40,2.0,0.0,0.99,0.5,0,900
97,Combined_Network,0.998,0.9978,0.0147,0.0154,0.0006738,0.00077,3920,1.75,98,40,0.0053035,40,2.0,0.0,0.99,0.5,0,900
98,Combined_Network,0.998,0.9978,0.0146,0.0153,0.0006693,0.0007633,3960,1.82,99,40,0.0053035,40,2.0,0.0,0.99,0.5,0,900
99,Combined_Network,0.998,0.9979,0.0144,0.0151,0.0006498,0.0007434,4000,1.87,100,40,0.0053035,40,2.0,0.0,0.99,0.5,0,900
