"time","x","y","z"
66.99,13.9630103687345,9.76515895083729,38.1510766877508
67.09,6.98790518207341,-0.14325389218216,32.9897064051879
67.19,2.06821266238097,-0.732400391713164,25.0089577570278
67.29,0.55180057371329,-0.0786273957268024,19.1122615783069
67.39,0.306847194090594,0.322631189534294,14.6425639893334
67.49,0.485721327512049,0.832134073366155,11.234171541703
67.59,1.09103864218458,2.04718421218235,8.70037034770462
67.69,2.72566151058972,5.30297365474459,7.256185605021
67.79,7.03518003026437,13.5416927452766,9.50894831291037
67.89,15.3112604474065,23.1436556574126,27.105777090911
67.99,14.5661372435584,4.38140260447895,43.2948269111081
68.09,3.42353993449401,-5.25438728316493,32.0077868454053
68.19,-2.00128686208637,-5.06823109198703,24.447835623858
68.29,-4.32970706159496,-6.47682516822358,20.3642696067837
68.39,-6.97974578606747,-10.2885179551826,19.756840488409
68.49,-10.7002920221087,-14.2848316173809,25.096608541469
68.59,-12.2764063643309,-11.0368416206283,33.2355672348743
68.69,-8.76904219113824,-4.18419742518634,32.3681606051467
68.79,-5.07460160793639,-2.67102682202271,26.5837166747493
68.89,-3.97972315216889,-4.05335317968616,21.5792125130452
68.99,-5.03673736534166,-7.0631647122002,18.6507722585946
69.09,-8.05859148303262,-12.0089911251967,19.7859236901988
69.19,-12.0472059306807,-15.0628961941676,27.9622657139142
69.29,-11.9049337238963,-8.38706295097081,34.9201886985912
69.39,-7.12363515309677,-2.46720998529521,30.8630801221777
69.49,-3.9414672478124,-2.27244667282408,24.5983640637898
69.59,-3.47187842785431,-4.04550622715139,19.7880267286621
69.69,-4.98413697064204,-7.48083946639184,17.2321891781834
69.79,-8.57402264377094,-13.171712801801,19.3996549083299
69.89,-12.9175077444445,-15.63468363239,29.7018283488274
69.99,-11.647979054872,-6.67396487297583,35.8793271428977
70.09,-6.06524350078972,-1.28879342520115,30.0846181614197
70.19,-3.0254646310485,-1.57047812325574,23.4893210725394
70.29,-2.66774418682479,-3.23373735716922,18.5410420743198
70.39,-4.07435965721201,-6.40096732839302,15.5786588619229
70.49,-7.60026643868669,-12.416335888693,16.7404225105516
70.59,-12.9207669318001,-17.4264735889394,27.3531684441066
70.69,-12.9989861409416,-8.08148813613366,37.4895887595592
70.79,-6.41897018303001,-0.279359154467494,31.6674290930997
70.89,-2.32577883826751,-0.115934152316689,24.2371180413271
70.99,-1.28340688407365,-1.1048840657875,18.6442820521067
71.09,-1.65082462339188,-2.53588345955818,14.5010974820109
71.19,-3.21069109078827,-5.62626056767112,11.9496755197221
71.29,-7.01467567890326,-12.4833999194638,13.1673452692045
71.39,-13.6794758734845,-20.027015793014,26.0684565251857
71.49,-14.2243374478372,-7.72011320146154,40.307165019802
71.59,-5.58263245358537,2.16821188986424,32.4559930058274
71.69,-0.520996644247056,2.29528115831943,24.3210509866155
71.79,1.25506942243444,2.47790896662869,18.7371231906042
71.89,2.60394038521816,4.33255599931987,14.9204917808387
71.99,5.21245491482371,8.96822974632455,13.6666906662336
72.09,10.4203778792171,16.7951586088808,19.5435090731559
72.19,14.9545362114252,15.1115411453328,35.617381740158
72.29,9.68000337404538,1.44846813718292,36.3163946521869
72.39,3.0438580948176,-1.30865658157878,27.5889881997093
72.49,0.495607406466171,-0.755187081353676,20.9896625691408
72.59,-0.224887038117867,-0.652682067387277,16.0729896027506
72.69,-0.652195592557493,-1.17684617629607,12.3458868271171
72.79,-1.47536743148638,-2.72879133305788,9.6323294229421
72.89,-3.57330971117529,-6.82844403646257,8.40085567821911
72.99,-8.77904577501925,-16.2208389903621,12.6528759843563
73.09,-16.4498675540917,-20.8871837265828,33.5212899792276
73.19,-11.8605740717503,-0.57253734977896,40.7282011167225
73.29,-2.06546053598435,4.59513691571556,29.6659290657419
73.39,2.03889685710754,4.44710152195941,22.8823608271784
73.49,4.09514101755306,6.24818575035776,18.9762439980901
73.59,6.93443150350425,10.6114259106729,18.6053711522878
73.69,11.1514841232551,15.2400116874724,25.0318185960385
73.79,12.7580917575683,10.9134200939306,34.4644217984125
73.89,8.41512867433756,3.11419049577428,32.6726854609539
73.99,4.34526218033668,1.82286680254317,26.1441544473597
74.09,3.18980478394724,3.19695944675918,20.7679427930851
74.19,4.12568951488119,5.98668728244144,17.3200687626313
74.29,7.05760206129456,11.1300853747347,17.4367504733672
74.39,11.7987990064049,16.3309998367211,25.3959586417385
74.49,13.1460056359117,10.2634645062679,35.9329167165925
74.59,7.76599179917489,1.81636714310191,32.6409985154441
74.69,3.45829956025596,0.936987832683636,25.4788750099618
74.79,2.28603810740313,2.19413560824386,19.8594974499847
74.89,2.98505446283827,4.466013316144,15.9437943257342
74.99,5.45626060964699,9.09991574297034,14.6742895736268
75.09,10.4288134033746,16.3858571137867,20.3833277498062
75.19,14.5304874009587,14.545107776872,35.1238447429063
75.29,9.64799819233419,2.05926928540879,35.7946948658152
75.39,3.45910252423616,-0.644614807162353,27.5275068641363
75.49,1.10090773365171,0.0508815232298765,21.0171938495463
75.59,0.701232521694928,0.767214316895161,16.1257584998284
75.69,1.08993263967758,1.81796784167407,12.4477626509106
75.79,2.34023931907963,4.28724206863352,9.97760425782212
75.89,5.54359794216245,10.3801594230491,10.1169138150743
75.99,12.3723827440722,20.5011549431813,20.433687503554
76.09,16.1738857279683,12.1957920388006,41.0667987839188
76.19,7.02619143113255,-2.9275616025426,35.2148063306422
76.29,0.194627388950489,-3.76737796138882,26.0329793681668
76.39,-2.34696318998465,-4.13176233674092,20.3822204323618
76.49,-4.30210225362309,-6.74753135894881,17.1831323457804
76.59,-7.69533087490492,-12.1231678159942,18.139251016806
76.69,-12.4185053436379,-16.3095154967414,27.389131626023
76.79,-12.5724845909664,-8.51751485475351,36.2306026899384
76.89,-6.90526750130046,-1.4034046979897,31.4816195511953
76.99,-3.16023183015129,-1.13961825101881,24.5203328672526
77.09,-2.36003896710881,-2.54784346036368,19.1799167354635
77.19,-3.33638392733847,-5.13359615887466,15.6103722271687
77.29,-6.217560212818,-10.3593478149303,15.1575090407363
77.39,-11.5196913836303,-17.2930655895197,22.8854874917535
77.49,-14.2554847155401,-12.0640537790752,36.8171003326317
77.59,-8.25948572583789,-0.963518140967883,34.2266638924376
77.69,-2.8425807374848,0.45827600502688,26.1564670971144
77.79,-1.04052780680888,-0.333175701307772,20.0152826363817
77.89,-0.892412244700031,-1.17596928817375,15.3881451385341
77.99,-1.56193012061544,-2.68211351100229,11.9853866849126
78.09,-3.43700321267136,-6.31869313809907,10.1360933757604
78.19,-7.99119651472577,-14.500294392132,12.9449346018022
78.29,-15.2500568957757,-20.7662111887773,30.0963065705964
78.39,-13.0491307545271,-3.67752461085866,40.8591152015037
78.49,-3.62464721766233,3.49616484857365,30.7470088544625
78.59,0.814660617811162,3.29593481112182,23.2647087693263
78.69,2.65411808532705,4.3239662956226,18.4232933693002
78.79,4.83471141964034,7.79098705984307,16.0723397232768
78.89,8.9154911058027,14.0600168159281,18.9899449993027
78.99,13.5698510724025,16.0451133365941,31.0195115936186
79.09,11.4082467429114,5.34883613596524,36.4946759475925
79.19,5.25928994110672,0.394608954477458,29.5573768280399
79.29,2.2682086698912,0.86822703368472,22.7749947943868
79.39,1.84854639983285,2.21241515190958,17.6951990231945
79.49,2.88228647903338,4.65504704818372,14.2377738231181
79.59,5.73636993636145,9.90928119260396,13.6087293385823
79.69,11.3505133122058,17.8514115856684,21.2512618548601
79.79,14.9557491534956,13.2037081017932,37.4160189164434
79.89,8.49292892763581,0.254028120444835,35.1818754431781
79.99,2.34774464754273,-1.42821819419442,26.5193049975591
80.09,0.164315863403064,-0.92908588090002,20.2051530657945
80.19,-0.549855311395285,-1.10340836158287,15.4976053054758
80.29,-1.2437155402814,-2.2055516132313,11.9974495185139
80.39,-2.79639520507181,-5.16863823368483,9.82193108750941
80.49,-6.63763616799091,-12.3234965167277,11.0778608197486
80.59,-13.9674222713666,-21.4282465496003,24.9499725018523
80.69,-14.9596187760346,-7.64437060499402,41.8751277807922
80.79,-5.14495163656004,3.53257986966549,32.9291412288979
80.89,0.468714589840157,3.62317064982449,24.6449418730972
80.99,2.62482620251155,4.35265879206584,19.4621035726617
81.09,4.71836261377953,7.46272790566937,16.78645729649
81.19,8.4908578317967,13.2803538966185,18.9270360399666
81.29,13.0777639460999,16.023974761323,29.6824920785758
81.39,11.7985424149429,6.56574740769162,36.277758615795
81.49,5.93519255683815,0.945929248719332,30.1956094791322
81.59,2.76070054316797,1.21582478229997,23.4314792189709
81.69,2.29811586737109,2.72233083258403,18.3435263415747
81.79,3.49363376142808,5.5303040279858,15.0593855884168
81.89,6.68698163549363,11.2133109829312,15.2337896297086
81.99,12.2435077037644,17.8701061068915,24.4881227054224
82.09,14.0176779575099,10.3966697475393,37.7410010179016
82.19,7.35352630045436,0.226266328934705,33.2904657897317
82.29,2.33966825033117,-0.563126287121637,25.3120943902548
82.39,0.782029044611379,0.176417082141113,19.3591313380614
82.49,0.634185015520975,0.828898967277018,14.8557508640178
82.59,1.1200943541966,1.94333428625746,11.4805474732908
82.69,2.51511939011745,4.68512134578096,9.30356681580491
82.79,6.0879595129683,11.4645898249493,10.1051338900565
82.89,13.3997695429617,21.5090379359086,22.7269591257269
82.99,15.7210504452937,9.45788625058247,42.1616626122646
83.09,5.75599868944173,-3.71163087801008,33.9379567451663
83.19,-0.475403460863822,-4.00753413357682,25.2801591304753
83.29,-2.84866952367819,-4.68807176247823,20.0539221392983
83.39,-5.01133475206985,-7.78818213537059,17.4895462392787
83.49,-8.73305215506385,-13.3343792818229,19.8506575714437
83.59,-12.916752527563,-15.3193668991285,30.1060539899807
83.69,-11.4104485276053,-6.41049802005426,35.6251774441123
83.79,-5.97248442617421,-1.40883419785953,29.7952743593315
83.89,-3.10557828960299,-1.78038625674678,23.3318177559942
83.99,-2.8634071800721,-3.54889380316789,18.5142793105102
84.09,-4.42257724297826,-6.94263625250843,15.8063570448404
84.19,-8.15147695541648,-13.1129432067658,17.6578440900549
84.29,-13.2392749911545,-16.951258393881,28.9516024029704
84.39,-12.3491639584893,-6.86165574077934,37.1461979371587
84.49,-5.91446720011097,-0.328640186359528,30.7601332171888
84.59,-2.31049992568618,-0.462948647137117,23.6187162584497
84.69,-1.54448350185139,-1.60396391358181,18.2429902861917
84.79,-2.20375640152884,-3.4794256615444,14.3708554918625
84.89,-4.34856743690847,-7.58837329155002,12.5561009132296
84.99,-9.15523320652247,-15.5510793905268,16.533534044274
85.09,-15.0652418014676,-17.9093648948835,32.9656548990279
85.19,-11.3679653727918,-2.78498801636017,38.3590530824407
85.29,-3.58832598251704,1.97352545247127,29.2128633701663
85.39,-0.200266933343708,1.58822821172927,22.1263562129874
85.49,0.972011184517074,1.86573291143792,17.0188306148159
85.59,2.06064420942685,3.53874613639548,13.3878774177995
85.69,4.37721896852815,7.81478693854493,11.8182314899519
85.79,9.47622548346116,16.2445062503844,16.4442524968444
85.89,15.4854187660665,17.8392794538761,34.1853447511026
85.99,10.940176864354,1.70680370440109,38.3510887645057
86.09,2.99275590247079,-2.46203073413247,28.7983381407052
86.19,-0.31982607517962,-2.12388632847846,21.8564947573501
86.29,-1.64347787461952,-2.84013260727053,16.9673251771002
86.39,-3.24519826568416,-5.49163185730719,13.8702519011461
86.49,-6.6581587463847,-11.4839379997245,14.2716000715333
86.59,-12.6359502186094,-18.6950583720709,24.5434292619847
86.69,-14.2957686379729,-9.90083957823993,38.7606178803962
86.79,-6.88068354968474,0.678879883720809,33.2594816870332
86.89,-1.69125808393643,1.27021244038695,25.0572827537394
86.99,-0.00804185416188527,0.84134538941138,19.1307469882571
87.09,0.594582818226556,1.12742927503312,14.6809566373826
87.19,1.31915484023313,2.36059551105322,11.3871979784568
87.29,3.0204869143089,5.63169623694608,9.45811164013092
87.39,7.2345186018004,13.4173743655901,11.4671509944725
87.49,14.7800709733668,21.6495482199444,27.4174150316409
87.59,14.1688831051965,5.35747913953304,41.8763490256762
87.69,4.18327639588112,-3.87542804142705,31.861656516947
87.79,-0.91131478267906,-3.76701481330412,24.0239698760526
87.89,-2.97478304498414,-4.7777956884865,19.1632531361775
87.99,-5.25730025808465,-8.28239977662087,17.0092211132261
88.09,-9.28569897459129,-14.1630978975471,20.3279401868748
88.19,-13.3288454457064,-14.9821880770482,31.6083772392051
88.29,-10.8500337291611,-5.14921529800366,35.5683068576101
88.39,-5.2957622266696,-1.00571426401692,28.9798971517182
88.49,-2.72480548561068,-1.63641785646719,22.5677175786933
88.59,-2.63206784033381,-3.39576518013524,17.8326287217662
88.69,-4.23896565461497,-6.79810476563657,15.148465166071
88.79,-8.05491611188728,-13.1888352189021,17.0025141508594
88.89,-13.4286121676543,-17.4623274697896,28.8450159942886
88.99,-12.5555619889122,-6.72980212196704,37.6691162633544
89.09,-5.7429644207163,0.12556990820077,30.8993088341125
89.19,-1.96370817764978,0.00103055848629997,23.5849732733612
89.29,-1.05182192176634,-0.902948332405059,18.113625083213
89.39,-1.37239415613769,-2.13738161860182,14.0260421664509
89.49,-2.72552785946839,-4.8339496120602,11.3486759116719
89.59,-6.11999660074813,-11.130205519614,11.7316914165619
89.69,-12.7930953029744,-20.1471870035385,22.7236095224149
89.79,-15.3374714468862,-10.524282959557,40.5265769622634
89.89,-6.62054373566585,2.27183477144271,34.1154665627225
89.99,-0.589953333046381,2.86922362197573,25.382406682494
90.09,1.58851862307343,3.06293118007367,19.620458951695
90.19,3.17106345859673,5.15560250867579,15.8769591764016
90.29,6.08036228651365,10.1469245506308,15.2288935387751
90.39,11.3001777053897,17.0630743598931,22.5024165130633
90.49,14.2648374759483,12.4969580084567,36.4476063894336
90.59,8.52724410001212,1.24834659469756,34.4612332809382
90.69,3.02434822511528,-0.385259069510817,26.407389667343
90.79,1.15480887232661,0.423765815385628,20.2179549527855
90.89,1.02095718980664,1.35540997822791,15.5626072737439
90.99,1.78601381268943,3.05648808407079,12.1805916430704
91.09,3.89801022407277,7.121250888306,10.561265381282
91.19,8.86921307444506,15.7514473388824,14.5058857959437
91.29,15.691840761924,19.500148127306,32.9204903068986
91.39,11.7830228477041,1.97201318234752,39.6758544923189
91.49,2.96057740152704,-3.24996550357181,29.5634340121861
91.59,-0.857801052616206,-3.0017439285036,22.4633744841415
91.69,-2.52142293299892,-4.12239364138953,17.7494436953569
91.79,-4.68370723386615,-7.66810912878195,15.4278633028992
91.89,-8.86985090473313,-14.2242666811067,18.4026520096499
91.99,-13.8066813867942,-16.5117648133835,31.1166427034824
92.09,-11.5380613184443,-5.08612016547883,36.955617491782
92.19,-5.04280665881111,0.0445770292649647,29.6305183839993
92.29,-1.91209497505046,-0.406658205667989,22.699007499985
92.39,-1.3444756062655,-1.48828073655362,17.5051794037429
92.49,-2.02469913202602,-3.27409351610721,13.7435957423154
92.59,-4.11731873855493,-7.29056974205067,11.910884746734
92.69,-8.9050045230952,-15.3992698643906,15.6371562630312
92.79,-15.1953942973225,-18.6469401446636,32.4918422922028
92.89,-11.7223068946921,-2.83800897493423,38.9700275759119
92.99,-3.52693182278693,2.38561227003332,29.5380979277956
93.09,0.100181221771937,2.0594452174537,22.3578540707504
93.19,1.46119441303843,2.59833672301118,17.300282579754
93.29,2.91984489388053,4.93377414899051,13.960000429576
93.39,6.002319410204,10.4237822807429,13.6526464338705
93.49,11.8109825871769,18.2983140718397,22.2232885328243
93.59,14.8509945365836,12.1374628157399,38.116460114818
93.69,7.90971857436046,-0.223015693615181,34.578516959426
93.79,2.03758930363236,-1.47167692848788,26.0135708507718
93.89,0.0118762112428327,-1.02350498091034,19.836252066458
93.99,-0.715218984639162,-1.34545576182392,15.233996453434
94.09,-1.55890368380693,-2.76095355345561,11.8679314033904
94.19,-3.50408294567115,-6.46387434654163,10.0837665903127
94.29,-8.16160109121133,-14.7877713609753,13.130082808113
94.39,-15.4049188998436,-20.641967265474,30.7247174358823
94.49,-12.8032324885184,-3.20891568795545,40.7135048917538
94.59,-3.42290416595891,3.53728438260787,30.5003443633071
94.69,0.901165332199509,3.32468549600074,23.1141525480512
94.79,2.72762254838159,4.4206974978364,18.3426473415809
94.89,4.95789639231355,7.98683277802789,16.1112650919377
94.99,9.10893336035428,14.2861003671313,19.3214995686729
95.09,13.6343494243331,15.7840158557132,31.4995716939806
95.19,11.1724204581071,5.00316438144579,36.3133862340894
95.29,5.10182662433601,0.403535649371812,29.2701645544737
95.39,2.24891709719127,0.948554379608714,22.5675122715037
95.49,1.90603943487254,2.33697029340125,17.5569201645176
95.59,3.02135245040238,4.90110067566649,14.1999189442159
95.69,6.02244219722439,10.3779152560486,13.8581215401016
95.79,11.7440938915444,18.1314799718904,22.2567534590214
95.89,14.7766144287084,12.1971474162214,37.8935788712705
95.99,7.99687704173413,-0.027851782530396,34.5703308548877
96.09,2.16992504973192,-1.32676550993572,26.0601145727656
96.19,0.166826152912032,-0.824295809658694,19.8696840486213
96.29,-0.475734981373205,-0.969739801660798,15.2347367958256
96.39,-1.09377995493716,-1.95088619175405,11.7671146103919
96.49,-2.48260547987178,-4.61306048576846,9.51079426402118
96.59,-5.97738078933366,-11.2326798381808,10.1586309035493
96.69,-13.1755164113876,-21.2810164718919,22.2507508387368
96.79,-15.8176578142496,-10.0469676744185,41.9339285811684
96.89,-6.03411951367053,3.52048037785756,34.1928292770386
96.99,0.30762450573156,3.9159127207662,25.4221779637416
97.09,2.7023514426269,4.51518099692766,20.087738404851
97.19,4.8042316174613,7.49391271748203,17.3429485347463
97.29,8.45368765731466,13.0453537853123,19.3180825514657
97.39,12.8376083755727,15.6863668234182,29.4317941291009
97.49,11.7447250758987,6.90453589614718,35.8854073997229
97.59,6.18275118100745,1.34848527345144,30.2387746785432
97.69,3.07923563385124,1.57110346868044,23.6250081266893
97.79,2.68374331233568,3.22335205683332,18.6498564162974
97.89,4.06605861832924,6.36619308400121,15.656577548168
97.99,7.55768718589478,12.3325502456715,16.7473409486576
98.09,12.8565691953238,17.3898645655689,27.2050961615095
98.19,13.0306714543733,8.23031555351022,37.4336333093227
98.29,6.49985361171969,0.348077829277951,31.7427168786473
98.39,2.38117472955297,0.148327554540167,24.310489198437
98.49,1.32886008382289,1.15364026979038,18.7085332828027
98.59,1.71280167179225,2.62865445114712,14.5674257620455
98.69,3.32281532530604,5.8113247066013,12.0608101264929
98.79,7.22058628591117,12.7874420248131,13.4967394606726
98.89,13.8549020435678,19.9246394803139,26.8018000057621
98.99,13.9558170614425,7.14792010700498,40.1826547536425
99.09,5.36891406962741,-2.13649266564066,32.1045257256522
99.19,0.505843381366826,-2.18197731960523,24.0910228578034
99.29,-1.18928416265985,-2.36015376878405,18.5491790529442
99.39,-2.48765856244302,-4.15838041871931,14.72621732527
99.49,-5.02252094879025,-8.69240041196876,13.3547789347328
99.59,-10.1883000236335,-16.6360537984394,18.8777337086729
99.69,-15.0543176345035,-15.7229607029047,35.2590558987647
99.79,-9.98460805110866,-1.58332331658287,36.7508810480199
99.89,-3.0889579719364,1.49738203282905,27.8852604754384
99.99,-0.377379004716675,0.9876478241812,21.1951062336597
